,Date,Iron_Price,SUBURB,PRICE,BEDROOMS,BATHROOMS,POSTCODE,CITY
145975,2016-05,49.6,Kurnell,990000,4.0,2,2231,Sydney
145977,2016-05,49.6,Georges Hall,900000,4.0,2,2198,Sydney
145978,2016-05,49.6,Georges Hall,795000,4.0,2,2198,Sydney
145984,2016-05,49.6,Georges Hall,790000,4.0,2,2198,Sydney
145986,2016-05,49.6,Berowra,910000,4.0,2,2081,Sydney
145987,2016-05,49.6,Berowra,1050000,4.0,2,2081,Sydney
146001,2016-05,49.6,Greenacre,780000,4.0,2,2190,Sydney
146009,2016-05,49.6,Cherrybrook,1738800,4.0,2,2126,Sydney
146013,2016-05,49.6,Cherrybrook,1329000,4.0,2,2126,Sydney
146014,2016-05,49.6,Cherrybrook,1250000,4.0,2,2126,Sydney
146015,2016-05,49.6,Cherrybrook,1079000,4.0,2,2126,Sydney
146018,2016-05,49.6,Cherrybrook,1370000,4.0,2,2126,Sydney
146024,2016-05,49.6,Cherrybrook,1191000,4.0,2,2126,Sydney
146026,2016-05,49.6,Ropes Crossing,610000,4.0,2,2760,Sydney
146030,2016-05,49.6,Ropes Crossing,650000,4.0,2,2760,Sydney
146033,2016-05,49.6,Ropes Crossing,635000,4.0,2,2760,Sydney
146045,2016-05,49.6,Tahmoor,565000,4.0,2,2573,Sydney
146048,2016-05,49.6,Tahmoor,685000,4.0,2,2573,Sydney
146049,2016-05,49.6,Tahmoor,889500,4.0,2,2573,Sydney
146065,2016-05,49.6,Surry Hills,2450000,4.0,2,2010,Sydney
146070,2016-05,49.6,Darlinghurst,2700000,4.0,2,2010,Sydney
146085,2016-05,49.6,Ingleburn,745000,4.0,2,2565,Sydney
146091,2016-05,49.6,Ingleburn,760000,4.0,2,2565,Sydney
146112,2016-05,49.6,Canley Heights,780000,4.0,2,2166,Sydney
146115,2016-05,49.6,Fairlight,2795000,4.0,2,2094,Sydney
146133,2016-05,49.6,Hinchinbrook,865000,4.0,2,2168,Sydney
146138,2016-05,49.6,Hinchinbrook,750000,4.0,2,2168,Sydney
146146,2016-05,49.6,Hinchinbrook,760000,4.0,2,2168,Sydney
146154,2016-05,49.6,Hinchinbrook,810000,4.0,2,2168,Sydney
146157,2016-05,49.6,Green Valley,830000,4.0,2,2168,Sydney
146166,2016-05,49.6,Springwood,780000,4.0,2,2777,Sydney
146171,2016-05,49.6,Springwood,705000,4.0,2,2777,Sydney
146172,2016-05,49.6,Winmalee,551500,4.0,2,2777,Sydney
146174,2016-05,49.6,Sun Valley,1450000,4.0,2,2777,Sydney
146175,2016-05,49.6,Winmalee,765000,4.0,2,2777,Sydney
146176,2016-05,49.6,Springwood,640000,4.0,2,2777,Sydney
146179,2016-05,49.6,Winmalee,520000,4.0,2,2777,Sydney
146184,2016-05,49.6,Valley Heights,620000,4.0,2,2777,Sydney
146195,2016-05,49.6,Mount Colah,1080000,4.0,2,2079,Sydney
146200,2016-05,49.6,Mount Colah,1070000,4.0,2,2079,Sydney
146205,2016-05,49.6,Cecil Hills,712000,4.0,2,2171,Sydney
146206,2016-05,49.6,Cecil Hills,1150000,4.0,2,2171,Sydney
146207,2016-05,49.6,Middleton Grange,800000,4.0,2,2171,Sydney
146208,2016-05,49.6,West Hoxton,897000,4.0,2,2171,Sydney
146211,2016-05,49.6,West Hoxton,830000,4.0,2,2171,Sydney
146215,2016-05,49.6,Middleton Grange,710000,4.0,2,2171,Sydney
146216,2016-05,49.6,Horningsea Park,685000,4.0,2,2171,Sydney
146217,2016-05,49.6,West Hoxton,730000,4.0,2,2171,Sydney
146220,2016-05,49.6,Middleton Grange,735000,4.0,2,2171,Sydney
146226,2016-05,49.6,West Hoxton,763000,4.0,2,2171,Sydney
146231,2016-05,49.6,North Balgowlah,1807500,4.0,2,2093,Sydney
146233,2016-05,49.6,Balgowlah,2630000,4.0,2,2093,Sydney
146235,2016-05,49.6,North Balgowlah,1642500,4.0,2,2093,Sydney
146255,2016-05,49.6,West Ryde,1485000,4.0,2,2114,Sydney
146259,2016-05,49.6,Denistone West,1076000,4.0,2,2114,Sydney
146260,2016-05,49.6,Melrose Park,1495000,4.0,2,2114,Sydney
146261,2016-05,49.6,West Ryde,1580000,4.0,2,2114,Sydney
146268,2016-05,49.6,Menai,885000,4.0,2,2234,Sydney
146272,2016-06,54.2,Avalon Beach,2125000,4.0,2,2107,Sydney
146273,2016-06,54.2,Bilgola Plateau,1350000,4.0,2,2107,Sydney
146276,2016-06,54.2,Avalon Beach,1420000,4.0,2,2107,Sydney
146277,2016-06,54.2,Bilgola Plateau,1275000,4.0,2,2107,Sydney
146297,2016-06,54.2,Matraville,1740000,4.0,2,2036,Sydney
146301,2016-06,54.2,Oakhurst,638000,4.0,2,2761,Sydney
146311,2016-06,54.2,Colebee,942500,4.0,2,2761,Sydney
146320,2016-06,54.2,Curl Curl,2605000,4.0,2,2096,Sydney
146324,2016-06,54.2,Curl Curl,2760000,4.0,2,2096,Sydney
146332,2016-06,54.2,Killara,2105000,4.0,2,2071,Sydney
146335,2016-06,54.2,Killara,2002500,4.0,2,2071,Sydney
146340,2016-06,54.2,Hornsby Heights,1050000,4.0,2,2077,Sydney
146344,2016-06,54.2,Asquith,1185000,4.0,2,2077,Sydney
146345,2016-06,54.2,Hornsby Heights,1105000,4.0,2,2077,Sydney
146354,2016-06,54.2,Bargo,640000,4.0,2,2574,Sydney
146356,2016-06,54.2,Bargo,573000,4.0,2,2574,Sydney
146357,2016-06,54.2,Bargo,620000,4.0,2,2574,Sydney
146366,2016-06,54.2,Oatley,1300000,4.0,2,2223,Sydney
146383,2016-06,54.2,Kensington,2900000,4.0,2,2033,Sydney
146399,2016-06,54.2,Drummoyne,2350000,4.0,2,2047,Sydney
146406,2016-06,54.2,Mount Annan,653500,4.0,2,2567,Sydney
146408,2016-06,54.2,Harrington Park,760000,4.0,2,2567,Sydney
146409,2016-06,54.2,Harrington Park,949990,4.0,2,2567,Sydney
146410,2016-06,54.2,Currans Hill,595000,4.0,2,2567,Sydney
146412,2016-06,54.2,Harrington Park,1200000,4.0,2,2567,Sydney
146413,2016-06,54.2,Currans Hill,726000,4.0,2,2567,Sydney
146415,2016-06,54.2,Harrington Park,910000,4.0,2,2567,Sydney
146416,2016-06,54.2,Narellan Vale,645000,4.0,2,2567,Sydney
146420,2016-06,54.2,Harrington Park,730000,4.0,2,2567,Sydney
146424,2016-06,54.2,Frenchs Forest,1750000,4.0,2,2086,Sydney
146430,2016-06,54.2,Penshurst,1410000,4.0,2,2222,Sydney
146437,2016-06,54.2,Penshurst,1072460,4.0,2,2222,Sydney
146446,2016-06,54.2,Holsworthy,820000,4.0,2,2173,Sydney
146451,2016-06,54.2,Beacon Hill,1300000,4.0,2,2100,Sydney
146456,2016-06,54.2,Beacon Hill,1635000,4.0,2,2100,Sydney
146458,2016-06,54.2,Allambie Heights,1651000,4.0,2,2100,Sydney
146461,2016-06,54.2,Allambie Heights,1701500,4.0,2,2100,Sydney
146463,2016-06,54.2,Allambie Heights,1652000,4.0,2,2100,Sydney
146470,2016-06,54.2,St Ives,1810000,4.0,2,2075,Sydney
146472,2016-06,54.2,St Ives,1400000,4.0,2,2075,Sydney
146475,2016-06,54.2,St Ives,1950000,4.0,2,2075,Sydney
146486,2016-06,54.2,Marrickville,1610000,4.0,2,2204,Sydney
146488,2016-06,54.2,Marrickville,2200000,4.0,2,2204,Sydney
146490,2016-06,54.2,Marrickville,1500000,4.0,2,2204,Sydney
146501,2016-06,54.2,Hurstville,1430000,4.0,2,2220,Sydney
146508,2016-06,54.2,Woronora Heights,1012000,4.0,2,2233,Sydney
146512,2016-06,54.2,Engadine,780000,4.0,2,2233,Sydney
146522,2016-06,54.2,Revesby,865000,4.0,2,2212,Sydney
146523,2016-06,54.2,Revesby Heights,925000,4.0,2,2212,Sydney
146524,2016-06,54.2,Revesby,855000,4.0,2,2212,Sydney
146526,2016-06,54.2,Revesby,900000,4.0,2,2212,Sydney
146533,2016-06,54.2,Rose Bay,3240000,4.0,2,2029,Sydney
146534,2016-06,54.2,Rose Bay,2300000,4.0,2,2029,Sydney
146538,2016-06,54.2,Rose Bay,4050000,4.0,2,2029,Sydney
146542,2016-06,54.2,Mosman,2725000,4.0,2,2088,Sydney
146549,2016-06,54.2,Chatswood,1510000,4.0,2,2067,Sydney
146550,2016-06,54.2,Chatswood,2600000,4.0,2,2067,Sydney
146553,2016-06,54.2,Bexley,1000000,4.0,2,2207,Sydney
146555,2016-06,54.2,Bexley,1405000,4.0,2,2207,Sydney
146560,2016-06,54.2,Bexley,901000,4.0,2,2207,Sydney
146568,2016-06,54.2,Bexley,935000,4.0,2,2207,Sydney
146569,2016-06,54.2,Bexley,1015000,4.0,2,2207,Sydney
146572,2016-06,54.2,Voyager Point,930000,4.0,2,2172,Sydney
146573,2016-06,54.2,Voyager Point,920000,4.0,2,2172,Sydney
146575,2016-06,54.2,Voyager Point,1300000,4.0,2,2172,Sydney
146577,2016-06,54.2,Arncliffe,1185000,4.0,2,2205,Sydney
146582,2016-06,54.2,Gregory Hills,635000,4.0,2,2557,Sydney
146583,2016-06,54.2,Gregory Hills,669950,4.0,2,2557,Sydney
146587,2016-06,54.2,Gregory Hills,800000,4.0,2,2557,Sydney
146588,2016-06,54.2,Gregory Hills,750000,4.0,2,2557,Sydney
146593,2016-06,54.2,Gregory Hills,718000,4.0,2,2557,Sydney
146594,2016-06,54.2,Gregory Hills,680000,4.0,2,2557,Sydney
146595,2016-06,54.2,Catherine Field,775000,4.0,2,2557,Sydney
146596,2016-06,54.2,Gledswood Hills,775000,4.0,2,2557,Sydney
146598,2016-06,54.2,Gledswood Hills,817000,4.0,2,2557,Sydney
146599,2016-06,54.2,Gledswood Hills,709000,4.0,2,2557,Sydney
146604,2016-06,54.2,Catherine Field,755000,4.0,2,2557,Sydney
146605,2016-06,54.2,Gledswood Hills,755000,4.0,2,2557,Sydney
146606,2016-06,54.2,Catherine Field,744000,4.0,2,2557,Sydney
146607,2016-06,54.2,Gledswood Hills,744000,4.0,2,2557,Sydney
146608,2016-06,54.2,Gledswood Hills,729000,4.0,2,2557,Sydney
146609,2016-06,54.2,Catherine Field,729000,4.0,2,2557,Sydney
146617,2016-06,54.2,Cremorne,2385000,4.0,2,2090,Sydney
146629,2016-06,54.2,Castle Hill,1185000,4.0,2,2154,Sydney
146634,2016-06,54.2,Castle Hill,1245000,4.0,2,2154,Sydney
146635,2016-06,54.2,Castle Hill,1215000,4.0,2,2154,Sydney
146636,2016-06,54.2,Castle Hill,1210000,4.0,2,2154,Sydney
146640,2016-06,54.2,Castle Hill,1780000,4.0,2,2154,Sydney
146641,2016-06,54.2,Castle Hill,1051500,4.0,2,2154,Sydney
146642,2016-06,54.2,Castle Hill,1275000,4.0,2,2154,Sydney
146643,2016-06,54.2,Castle Hill,1670000,4.0,2,2154,Sydney
146644,2016-06,54.2,Castle Hill,1000000,4.0,2,2154,Sydney
146646,2016-06,54.2,Castle Hill,1360000,4.0,2,2154,Sydney
146648,2016-06,54.2,Castle Hill,1477000,4.0,2,2154,Sydney
146649,2016-06,54.2,Castle Hill,1250000,4.0,2,2154,Sydney
146652,2016-06,54.2,Castle Hill,1175000,4.0,2,2154,Sydney
146655,2016-06,54.2,Castle Hill,1900000,4.0,2,2154,Sydney
146656,2016-06,54.2,Castle Hill,1275000,4.0,2,2154,Sydney
146657,2016-06,54.2,Castle Hill,1180000,4.0,2,2154,Sydney
146663,2016-06,54.2,Castle Hill,835000,4.0,2,2154,Sydney
146675,2016-06,54.2,Rydalmere,775000,4.0,2,2116,Sydney
146679,2016-06,54.2,Prestons,840000,4.0,2,2170,Sydney
146683,2016-06,54.2,Moorebank,950000,4.0,2,2170,Sydney
146684,2016-06,54.2,Moorebank,900000,4.0,2,2170,Sydney
146686,2016-06,54.2,Chipping Norton,965000,4.0,2,2170,Sydney
146690,2016-06,54.2,Prestons,640000,4.0,2,2170,Sydney
146694,2016-06,54.2,Chipping Norton,1012000,4.0,2,2170,Sydney
146696,2016-06,54.2,Chipping Norton,750000,4.0,2,2170,Sydney
146698,2016-06,54.2,Chipping Norton,872000,4.0,2,2170,Sydney
146701,2016-06,54.2,Prairiewood,832000,4.0,2,2176,Sydney
146706,2016-06,54.2,Abbotsbury,915000,4.0,2,2176,Sydney
146707,2016-06,54.2,Bossley Park,810000,4.0,2,2176,Sydney
146709,2016-06,54.2,Edensor Park,900000,4.0,2,2176,Sydney
146714,2016-06,54.2,Abbotsbury,1090000,4.0,2,2176,Sydney
146721,2016-06,54.2,Greenfield Park,1060000,4.0,2,2176,Sydney
146730,2016-06,54.2,Collaroy Plateau,1270000,4.0,2,2097,Sydney
146738,2016-06,54.2,Bow Bowing,659000,4.0,2,2566,Sydney
146755,2016-06,54.2,Minto,670000,4.0,2,2566,Sydney
146766,2016-06,54.2,Granville,880000,4.0,2,2142,Sydney
146775,2016-06,54.2,Epping,1650000,4.0,2,2121,Sydney
146781,2016-06,54.2,Epping,1975000,4.0,2,2121,Sydney
146787,2016-06,54.2,Earlwood,1290000,4.0,2,2206,Sydney
146792,2016-06,54.2,Erskineville,1440000,4.0,2,2043,Sydney
146797,2016-06,54.2,Lindfield,1825000,4.0,2,2070,Sydney
146799,2016-06,54.2,Bonnyrigg,790000,4.0,2,2177,Sydney
146802,2016-06,54.2,Bonnyrigg Heights,690000,4.0,2,2177,Sydney
146807,2016-06,54.2,Greystanes,797000,4.0,2,2145,Sydney
146812,2016-06,54.2,Girraween,878000,4.0,2,2145,Sydney
146822,2016-06,54.2,Pemulwuy,965000,4.0,2,2145,Sydney
146828,2016-06,54.2,Westmead,1405000,4.0,2,2145,Sydney
146832,2016-06,54.2,Greystanes,757500,4.0,2,2145,Sydney
146839,2016-06,54.2,Botany,1820000,4.0,2,2019,Sydney
146845,2016-06,54.2,Macquarie Fields,718000,4.0,2,2564,Sydney
146855,2016-06,54.2,Mount Kuring-Gai,955000,4.0,2,2080,Sydney
146859,2016-06,54.2,Ashfield,1734000,4.0,2,2131,Sydney
146867,2016-06,54.2,Ashfield,1590000,4.0,2,2131,Sydney
146868,2016-06,54.2,Ashfield,1235000,4.0,2,2131,Sydney
146872,2016-06,54.2,Strathfield,2200000,4.0,2,2135,Sydney
146873,2016-06,54.2,Strathfield,3200000,4.0,2,2135,Sydney
146880,2016-06,54.2,Strathfield,1960000,4.0,2,2135,Sydney
146882,2016-06,54.2,Strathfield,2210000,4.0,2,2135,Sydney
146895,2016-06,54.2,Balmain,2475000,4.0,2,2041,Sydney
146896,2016-06,54.2,Balmain,3400000,4.0,2,2041,Sydney
146908,2016-06,54.2,Davidson,1520000,4.0,2,2085,Sydney
146911,2016-06,54.2,Willoughby,3120000,4.0,2,2068,Sydney
146912,2016-06,54.2,Willoughby,2250000,4.0,2,2068,Sydney
146913,2016-06,54.2,Willoughby,2435000,4.0,2,2068,Sydney
146918,2016-06,54.2,Willoughby,2725000,4.0,2,2068,Sydney
146926,2016-06,54.2,Bankstown,975000,4.0,2,2200,Sydney
146933,2016-06,54.2,Condell Park,820000,4.0,2,2200,Sydney
146936,2016-06,54.2,Ryde,1910000,4.0,2,2112,Sydney
146937,2016-06,54.2,Ryde,951000,4.0,2,2112,Sydney
146938,2016-06,54.2,Ryde,1599200,4.0,2,2112,Sydney
146939,2016-06,54.2,Ryde,1558000,4.0,2,2112,Sydney
146941,2016-06,54.2,Ryde,1615000,4.0,2,2112,Sydney
146945,2016-06,54.2,Ryde,1385000,4.0,2,2112,Sydney
146947,2016-06,54.2,Ryde,1800000,4.0,2,2112,Sydney
146948,2016-06,54.2,Putney,2550000,4.0,2,2112,Sydney
146970,2016-06,54.2,Leichhardt,2000000,4.0,2,2040,Sydney
146980,2016-06,54.2,Pennant Hills,1195000,4.0,2,2120,Sydney
146981,2016-06,54.2,Westleigh,1310000,4.0,2,2120,Sydney
146984,2016-06,54.2,Pennant Hills,1351000,4.0,2,2120,Sydney
146986,2016-06,54.2,Thornleigh,1145000,4.0,2,2120,Sydney
146987,2016-06,54.2,Thornleigh,1513000,4.0,2,2120,Sydney
146993,2016-06,54.2,Pennant Hills,1195000,4.0,2,2120,Sydney
146997,2016-06,54.2,Banksia,1106000,4.0,2,2216,Sydney
147010,2016-06,54.2,Picton,590000,4.0,2,2571,Sydney
147012,2016-06,54.2,Wilton,700000,4.0,2,2571,Sydney
147018,2016-06,54.2,Wilton,910000,4.0,2,2571,Sydney
147023,2016-06,54.2,West Pennant Hills,1700000,4.0,2,2125,Sydney
147025,2016-06,54.2,West Pennant Hills,1230000,4.0,2,2125,Sydney
147037,2016-06,54.2,West Pennant Hills,1420000,4.0,2,2125,Sydney
147040,2016-06,54.2,West Pennant Hills,1312000,4.0,2,2125,Sydney
147044,2016-06,54.2,Northmead,1070000,4.0,2,2152,Sydney
147055,2016-06,54.2,Maroubra,2205000,4.0,2,2035,Sydney
147060,2016-06,54.2,Wetherill Park,1050000,4.0,2,2164,Sydney
147073,2016-06,54.2,Croydon Park,1276000,4.0,2,2133,Sydney
147074,2016-06,54.2,Dee Why,2500000,4.0,2,2099,Sydney
147075,2016-06,54.2,North Curl Curl,1950000,4.0,2,2099,Sydney
147076,2016-06,54.2,Narraweena,1526000,4.0,2,2099,Sydney
147077,2016-06,54.2,Dee Why,1340000,4.0,2,2099,Sydney
147084,2016-06,54.2,Dee Why,1840000,4.0,2,2099,Sydney
147101,2016-06,54.2,Sylvania Waters,1491000,4.0,2,2224,Sydney
147104,2016-06,54.2,Sylvania Waters,2980000,4.0,2,2224,Sydney
147115,2016-06,54.2,Villawood,700000,4.0,2,2163,Sydney
147118,2016-06,54.2,North Rocks,1095000,4.0,2,2151,Sydney
147132,2016-06,54.2,Yarramundi,1000000,4.0,2,2753,Sydney
147138,2016-06,54.2,Bowen Mountain,525000,4.0,2,2753,Sydney
147144,2016-06,54.2,Randwick,2550000,4.0,2,2031,Sydney
147152,2016-06,54.2,Bondi Junction,2080000,4.0,2,2022,Sydney
147153,2016-06,54.2,Queens Park,1955000,4.0,2,2022,Sydney
147159,2016-06,54.2,Kings Langley,980000,4.0,2,2147,Sydney
147179,2016-06,54.2,Beecroft,1700000,4.0,2,2119,Sydney
147181,2016-06,54.2,Beecroft,1800000,4.0,2,2119,Sydney
147192,2016-06,54.2,Seaforth,1875000,4.0,2,2092,Sydney
147198,2016-06,54.2,Auburn,1255000,4.0,2,2144,Sydney
147203,2016-06,54.2,Auburn,910000,4.0,2,2144,Sydney
147204,2016-06,54.2,Auburn,888000,4.0,2,2144,Sydney
147210,2016-06,54.2,Glenhaven,1265000,4.0,2,2156,Sydney
147222,2016-06,54.2,North Bondi,2815000,4.0,2,2026,Sydney
147226,2016-06,54.2,North Bondi,3309000,4.0,2,2026,Sydney
147228,2016-06,54.2,Bondi,2650000,4.0,2,2026,Sydney
147230,2016-06,54.2,Gordon,2065000,4.0,2,2072,Sydney
147231,2016-06,54.2,Gordon,1291500,4.0,2,2072,Sydney
147238,2016-06,54.2,Carlton,1685000,4.0,2,2218,Sydney
147247,2016-06,54.2,Kingsgrove,1200000,4.0,2,2208,Sydney
147255,2016-06,54.2,North Ryde,1538000,4.0,2,2113,Sydney
147259,2016-06,54.2,North Ryde,1395000,4.0,2,2113,Sydney
147261,2016-06,54.2,North Ryde,1860000,4.0,2,2113,Sydney
147263,2016-06,54.2,North Ryde,1400000,4.0,2,2113,Sydney
147271,2016-06,54.2,West Pymble,1795000,4.0,2,2073,Sydney
147276,2016-06,54.2,Pymble,2190000,4.0,2,2073,Sydney
147283,2016-06,54.2,Bronte,4100000,4.0,2,2024,Sydney
147288,2016-06,54.2,Marsden Park,772500,4.0,2,2765,Sydney
147290,2016-06,54.2,Riverstone,699900,4.0,2,2765,Sydney
147291,2016-06,54.2,Riverstone,395000,4.0,2,2765,Sydney
147292,2016-06,54.2,Riverstone,635000,4.0,2,2765,Sydney
147294,2016-06,54.2,Riverstone,760000,4.0,2,2765,Sydney
147295,2016-06,54.2,Artarmon,2397000,4.0,2,2064,Sydney
147297,2016-06,54.2,Artarmon,2850000,4.0,2,2064,Sydney
147298,2016-06,54.2,Artarmon,2588000,4.0,2,2064,Sydney
147299,2016-06,54.2,Blakehurst,1250000,4.0,2,2221,Sydney
147301,2016-06,54.2,South Hurstville,1720000,4.0,2,2221,Sydney
147302,2016-06,54.2,Carss Park,1450000,4.0,2,2221,Sydney
147304,2016-06,54.2,South Hurstville,1190000,4.0,2,2221,Sydney
147308,2016-06,54.2,Lidcombe,1310000,4.0,2,2141,Sydney
147309,2016-06,54.2,Lidcombe,1080000,4.0,2,2141,Sydney
147318,2016-06,54.2,Lidcombe,1380000,4.0,2,2141,Sydney
147326,2016-06,54.2,Merrylands,840000,4.0,2,2160,Sydney
147328,2016-06,54.2,Merrylands,880000,4.0,2,2160,Sydney
147354,2016-06,54.2,Concord West,1720000,4.0,2,2138,Sydney
147356,2016-06,54.2,Belfield,1200000,4.0,2,2191,Sydney
147368,2016-06,54.2,Dural,1005000,4.0,2,2158,Sydney
147370,2016-06,54.2,Dural,1410000,4.0,2,2158,Sydney
147371,2016-06,54.2,Middle Dural,2000000,4.0,2,2158,Sydney
147376,2016-06,54.2,Canterbury,1245000,4.0,2,2193,Sydney
147377,2016-06,54.2,Canterbury,1211000,4.0,2,2193,Sydney
147391,2016-06,54.2,Manly,3100000,4.0,2,2095,Sydney
147403,2016-06,54.2,Monterey,1165000,4.0,2,2217,Sydney
147404,2016-06,54.2,Kogarah Bay,1300000,4.0,2,2217,Sydney
147414,2016-06,54.2,Forestville,1580000,4.0,2,2087,Sydney
147428,2016-06,54.2,Marsfield,1515000,4.0,2,2122,Sydney
147432,2016-06,54.2,Marsfield,1530000,4.0,2,2122,Sydney
147434,2016-06,54.2,Leppington,715000,4.0,2,2179,Sydney
147444,2016-06,54.2,South Coogee,2280000,4.0,2,2034,Sydney
147452,2016-06,54.2,Glenwood,1020000,4.0,2,2768,Sydney
147453,2016-06,54.2,Glenwood,805000,4.0,2,2768,Sydney
147454,2016-06,54.2,Stanhope Gardens,862500,4.0,2,2768,Sydney
147456,2016-06,54.2,Glenwood,943000,4.0,2,2768,Sydney
147459,2016-06,54.2,Stanhope Gardens,1295000,4.0,2,2768,Sydney
147460,2016-06,54.2,Glenwood,848000,4.0,2,2768,Sydney
147463,2016-06,54.2,Glenwood,1055000,4.0,2,2768,Sydney
147464,2016-06,54.2,Glenwood,835000,4.0,2,2768,Sydney
147467,2016-06,54.2,Stanhope Gardens,830000,4.0,2,2768,Sydney
147468,2016-06,54.2,Glenwood,760000,4.0,2,2768,Sydney
147469,2016-06,54.2,Glenwood,935000,4.0,2,2768,Sydney
147471,2016-06,54.2,Glenwood,755000,4.0,2,2768,Sydney
147472,2016-06,54.2,Glenwood,960000,4.0,2,2768,Sydney
147473,2016-06,54.2,Glenwood,1005000,4.0,2,2768,Sydney
147481,2016-06,54.2,Hunters Hill,2550000,4.0,2,2110,Sydney
147484,2016-06,54.2,Minchinbury,720000,4.0,2,2770,Sydney
147487,2016-06,54.2,Whalan,503500,4.0,2,2770,Sydney
147495,2016-06,54.2,Willmot,460000,4.0,2,2770,Sydney
147498,2016-06,54.2,Beverly Hills,1442500,4.0,2,2209,Sydney
147500,2016-06,54.2,Beverly Hills,1306000,4.0,2,2209,Sydney
147505,2016-06,54.2,Narwee,1150000,4.0,2,2209,Sydney
147509,2016-06,54.2,Glenmore Park,620000,4.0,2,2745,Sydney
147511,2016-06,54.2,Glenmore Park,800000,4.0,2,2745,Sydney
147514,2016-06,54.2,Glenmore Park,669000,4.0,2,2745,Sydney
147516,2016-06,54.2,Glenmore Park,697500,4.0,2,2745,Sydney
147519,2016-06,54.2,Glenmore Park,870000,4.0,2,2745,Sydney
147523,2016-06,54.2,Glenmore Park,855000,4.0,2,2745,Sydney
147524,2016-06,54.2,Glenmore Park,690000,4.0,2,2745,Sydney
147525,2016-06,54.2,Glenmore Park,680000,4.0,2,2745,Sydney
147527,2016-06,54.2,Glenmore Park,915000,4.0,2,2745,Sydney
147528,2016-06,54.2,Glenmore Park,810000,4.0,2,2745,Sydney
147529,2016-06,54.2,Glenmore Park,780000,4.0,2,2745,Sydney
147534,2016-06,54.2,Newtown,1811000,4.0,2,2042,Sydney
147542,2016-06,54.2,Newtown,1400000,4.0,2,2042,Sydney
147543,2016-06,54.2,Enmore,1650000,4.0,2,2042,Sydney
147546,2016-06,54.2,Kingsford,1400000,4.0,2,2032,Sydney
147548,2016-06,54.2,Kingsford,1580000,4.0,2,2032,Sydney
147555,2016-06,54.2,Warriewood,1420000,4.0,2,2102,Sydney
147558,2016-06,54.2,Warriewood,1577000,4.0,2,2102,Sydney
147562,2016-06,54.2,Roselands,1337000,4.0,2,2196,Sydney
147563,2016-06,54.2,Roselands,1110000,4.0,2,2196,Sydney
147568,2016-06,54.2,Roselands,1300000,4.0,2,2196,Sydney
147578,2016-06,54.2,Punchbowl,925000,4.0,2,2196,Sydney
147580,2016-06,54.2,Punchbowl,815000,4.0,2,2196,Sydney
147584,2016-06,54.2,Dover Heights,2815000,4.0,2,2030,Sydney
147588,2016-06,54.2,Dover Heights,2551000,4.0,2,2030,Sydney
147595,2016-06,54.2,Vaucluse,3450000,4.0,2,2030,Sydney
147605,2016-06,54.2,Guildford,690000,4.0,2,2161,Sydney
147606,2016-06,54.2,Guildford,741888,4.0,2,2161,Sydney
147620,2016-06,54.2,Paddington,2537000,4.0,2,2021,Sydney
147672,2016-06,54.2,Oatlands,1582000,4.0,2,2117,Sydney
147679,2016-06,54.2,Dundas Valley,1015000,4.0,2,2117,Sydney
147680,2016-06,54.2,Oatlands,1100000,4.0,2,2117,Sydney
147690,2016-06,54.2,Belmore,1230000,4.0,2,2192,Sydney
147703,2016-06,54.2,Newport,1245000,4.0,2,2106,Sydney
147705,2016-06,54.2,Newport,1256000,4.0,2,2106,Sydney
147708,2016-06,54.2,Newport,1900000,4.0,2,2106,Sydney
147716,2016-06,54.2,Rozelle,1445000,4.0,2,2039,Sydney
147729,2016-06,54.2,Jannali,1080000,4.0,2,2226,Sydney
147733,2016-06,54.2,Como,850000,4.0,2,2226,Sydney
147735,2016-06,54.2,Como,1172000,4.0,2,2226,Sydney
147739,2016-06,54.2,Fairfield West,880000,4.0,2,2165,Sydney
147744,2016-06,54.2,Fairfield,650000,4.0,2,2165,Sydney
147747,2016-06,54.2,Fairfield West,790000,4.0,2,2165,Sydney
147756,2016-06,54.2,Fairfield East,648000,4.0,2,2165,Sydney
147766,2016-06,54.2,Chester Hill,750000,4.0,2,2162,Sydney
147771,2016-06,54.2,Chester Hill,780000,4.0,2,2162,Sydney
147773,2016-06,54.2,Sefton,925000,4.0,2,2162,Sydney
147776,2016-06,54.2,Sefton,910000,4.0,2,2162,Sydney
147780,2016-06,54.2,North Narrabeen,1650000,4.0,2,2101,Sydney
147782,2016-06,54.2,North Narrabeen,1200000,4.0,2,2101,Sydney
147788,2016-06,54.2,Padstow,1261000,4.0,2,2211,Sydney
147792,2016-06,54.2,Mascot,1553000,4.0,2,2020,Sydney
147794,2016-06,54.2,Mascot,1200000,4.0,2,2020,Sydney
147801,2016-06,54.2,Northbridge,3150000,4.0,2,2063,Sydney
147808,2016-06,54.2,Emu Plains,790000,4.0,2,2750,Sydney
147809,2016-06,54.2,Leonay,700000,4.0,2,2750,Sydney
147812,2016-06,54.2,Leonay,1195000,4.0,2,2750,Sydney
147826,2016-06,54.2,Penrith,520000,4.0,2,2750,Sydney
147827,2016-06,54.2,Emu Plains,1300000,4.0,2,2750,Sydney
147829,2016-06,54.2,Jamisontown,682000,4.0,2,2750,Sydney
147833,2016-06,54.2,Leonay,700000,4.0,2,2750,Sydney
147848,2016-06,54.2,Homebush West,2403000,4.0,2,2140,Sydney
